target,text
0,"['hi', 'mobil', 'lt', 'gt', 'ad', 'contact', 'list', 'great', 'place', 'send', 'free', 'sm', 'peopl', 'visit']"
0,"['easi', 'ah', 'sen', 'got', 'select', 'mean', 'good']"
0,"['know', 'lack', 'particular', 'dramastorm', 'detail', 'part', 'worri']"
0,['busi']
0,"['probabl', 'earlier', 'station', 'think']"
0,"['sorri', 'meet', 'call', 'later']"
1,"['forward', 'hi', 'mailbox', 'messag', 'sm', 'alert', 'match', 'pleas', 'call', 'back', 'retriev', 'messag', 'match']"
0,"['got', 'anoth', 'job', 'one', 'hospit', 'data', 'analysi', 'someth', 'start', 'monday', 'sure', 'thesi', 'got', 'finish']"
1,"['free', 'entri', 'wkli', 'comp', 'chanc', 'win', 'latest', 'nokia', 'psp', 'cash', 'everi', 'great']"
0,"['call', 'phone', 'vibrat', 'act', 'might', 'hear', 'text']"
0,"['smoke', 'peopl', 'use', 'smoke', 'justifi', 'ruin', 'shit']"
1,"['want', 'new', 'video', 'anytim', 'network', 'min', 'text', 'five', 'pound', 'per', 'week', 'call', 'repli', 'deliveri', 'tomorrow']"
0,"['sound', 'great', 'home']"
0,['special']
0,"['number', 'u', 'live']"
0,"['fuck', 'juswok', 'bed', 'boatin', 'dock', 'slept', 'wid', 'year', 'old', 'spinout', 'giv', 'u', 'da', 'gossip']"
1,"['knock', 'knock', 'txt', 'whose', 'enter', 'r', 'weekli', 'draw', 'gift', 'voucher', 'store', 'yr', 'choic', 'cs']"
0,"['tessi', 'pl', 'favor', 'pl', 'convey', 'birthday', 'wish', 'nimya', 'pl', 'dnt', 'forget', 'today', 'birthday', 'shija']"
0,"['dice', 'art', 'class', 'thru', 'thank', 'though', 'idea', 'time', 'come', 'tomorrow']"
0,"['u', 'got', 'person', 'stori']"
0,"['yeah', 'tote', 'u', 'wan', 'na']"
0,"['sorri', 'da', 'thought', 'call', 'lot', 'time', 'lil', 'call', 'noon']"
0,"['pay', 'attent']"
0,"['good', 'morn', 'love', 'go', 'sleep', 'wish', 'great', 'day', 'full', 'feel', 'better', 'opportun', 'last', 'thought', 'babe', 'love', 'kiss']"
0,"['u', 'drive', 'lor']"
0,"['huh', 'slow', 'tot', 'u', 'reach', 'long', 'ago', 'liao', 'u', 'day', 'leh']"
0,"['dun', 'cut', 'short', 'leh', 'u', 'dun', 'like', 'ah', 'fail', 'quit', 'sad']"
0,"['shop', 'lor', 'rain', 'mah', 'hard', 'leav', 'orchard']"
0,"['never', 'blame', 'day', 'ur', 'life', 'good', 'day', 'give', 'u', 'happi', 'bad', 'day', 'give', 'u', 'experi', 'essenti', 'life', 'god', 'bless', 'good', 'morn']"
0,"['april', 'cant', 'wait']"
0,"['love', 'daddi', 'make', 'scream', 'pleasur', 'go', 'slap', 'ass', 'dick']"
0,"['ye', 'reg', 'ciao']"
1,"['time', 'tri', 'contact', 'u', 'prize', 'claim', 'call', 'sm']"
0,"['told', 'number', 'gautham']"
1,"['someonon', 'know', 'tri', 'contact', 'via', 'date', 'servic', 'find', 'could', 'call', 'mobil', 'landlin']"
0,"['got', 'c', 'lazi', 'type', 'forgot', 'lect', 'saw', 'pouch', 'like', 'v', 'nice']"
0,"['sad', 'stori', 'man', 'last', 'week', 'wife', 'wish', 'parent', 'forgot', 'n', 'kid', 'went', 'work', 'even', 'colleagu', 'wish']"
0,"['nice', 'day', 'today', 'love', 'dearli']"
0,"['drop', 'tank']"
1,"['sunshin', 'hol', 'claim', 'ur', 'med', 'holiday', 'send', 'stamp', 'self', 'address', 'envelop', 'drink', 'us', 'uk', 'po', 'box', 'bray', 'wicklow', 'eir', 'quiz', 'start', 'saturday', 'unsub', 'stop']"
0,"['oh', 'k', 'got', 'job', 'what']"
0,"['inde', 'way', 'either']"
0,"['sorri', 'call', 'later', 'ok', 'bye']"
0,"['hi', 'harish', 'rent', 'transfr', 'ur', 'acnt']"
1,"['urgent', 'urgent', 'free', 'flight', 'europ', 'give', 'away', 'call', 'sept', 'take', 'friend', 'free', 'call', 'claim']"
0,"['hide', 'anythi', 'keep', 'distanc']"
0,"['met', 'stranger', 'choos', 'friend', 'long', 'world', 'stand', 'friendship', 'never', 'end', 'let', 'friend', 'forev', 'gud', 'nitz']"
1,"['welcom', 'msg', 'free', 'give', 'free', 'call', 'futur', 'mg', 'bill', 'daili', 'cancel', 'send']"
0,"['hank', 'lotsli']"
1,"['award', 'sipix', 'digit', 'camera', 'call', 'landlin', 'deliveri', 'within', 'cs', 'warranti', 'p']"
0,"['hi', 'wlcome', 'back', 'wonder', 'got', 'eaten', 'lion', 'someth', 'noth', 'much']"
0,['yup']
0,"['lol', 'know', 'awesom', 'phone', 'could', 'click', 'delet', 'right', 'want']"
0,"['current', 'food', 'alon', 'also']"
0,"['got', 'job', 'wipro', 'get', 'everi', 'thing', 'life', 'year']"
0,"['gentl', 'princess', 'make', 'sweet', 'gentl', 'love']"
0,"['yay', 'better', 'told', 'girl', 'either']"
0,"['esplanad', 'lor', 'els']"
0,"['thank', 'hope', 'good', 'day', 'today']"
0,"['give', 'one', 'day']"
0,"['text', 'finish', 'long', 'time', 'ago', 'shower']"
0,"['enjoy', 'watch', 'play', 'footbal', 'basketbal', 'anyth', 'outdoor']"
1,"['doubl', 'min', 'txt', 'free', 'bluetooth', 'orang', 'avail', 'soni', 'nokia', 'motorola', 'phone', 'call']"
0,"['good', 'even', 'roger']"
0,"['wahala', 'rememb', 'friend', 'need']"
0,"['accident', 'brought', 'em', 'home', 'box']"
0,"['aight', 'thank', 'comin']"
0,"['hey', 'tmr', 'mayb', 'meet', 'yck']"
0,"['lip', 'sync', 'shangela']"
0,"['pl', 'need', 'dat', 'slowli', 'vomit']"
0,"['watch', 'lotr', 'w', 'si', 'di', 'aft', 'u', 'wan', 'meet', 'dinner', 'nite']"
0,"['hi', 'final', 'complet', 'cours']"
0,['pick']
0,"['ye', 'possibl', 'dint', 'tri', 'pl', 'dont', 'tell', 'one', 'k']"
0,"['hey', 'happen', 'u', 'switch', 'ur', 'cell', 'whole', 'day', 'isnt', 'good', 'u', 'care', 'give', 'call', 'tomorrow']"
0,"['hunni', 'wot', 'u', 'didnt', 'end', 'goin', 'town', 'ju', 'da', 'pub', 'instead', 'ju', 'chillin', 'da', 'mo', 'bedroom', 'love', 'jen']"
0,"['wif', 'famili', 'book', 'tour', 'packag']"
0,"['darren', 'say', 'dat', 'u', 'meet', 'da', 'ge', 'den', 'dun', 'meet', 'dinner', 'co', 'later', 'u', 'leav', 'xy', 'feel', 'awkward', 'den', 'u', 'meet', 'lunch', 'lor']"
0,"['aight', 'sorri', 'take', 'ten', 'year', 'shower', 'plan']"
0,"['ok', 'u', 'tell', 'wat', 'time', 'u', 'come', 'later', 'lor']"
0,"['anyth', 'lor']"
0,"['back', 'brum', 'thank', 'put', 'us', 'keep', 'us', 'happi', 'see', 'soon']"
0,[]
0,"['happi', 'birthday', 'may', 'ur', 'dream', 'come', 'true']"
0,"['wyli', 'updat', 'weed', 'dealer', 'carlo', 'went', 'freedom', 'class', 'lunsford']"
0,"['im', 'reali', 'soz', 'imat', 'mum']"
0,"['ya', 'came', 'ago']"
0,"['awesom', 'text', 'restock']"
0,"['badrith', 'chennai', 'sure', 'pick', 'us', 'competit']"
0,"['yup', 'thk', 'u', 'oso', 'bore', 'wat']"
0,"['wat', 'uniform', 'get']"
0,"['pl', 'ask', 'macho', 'much', 'budget', 'bb', 'bold', 'co', 'saw', 'new', 'one', 'lt', 'gt', 'dollar']"
0,"['sorri', 'call', 'later']"
0,['anytim']
0,"['pleas', 'give', 'pick', 'tuesday', 'even', 'ok']"
1,"['freemsg', 'hey', 'buffi', 'love', 'satisfi', 'men', 'home', 'alon', 'feel', 'randi', 'repli', 'c', 'pix', 'qlynnbv', 'msg', 'send', 'stop', 'stop', 'txt']"
0,"['even', 'friend', 'priest', 'call']"
0,"['probabl', 'lt', 'gt']"
0,"['sorri', 'join', 'leagu', 'peopl', 'dont', 'keep', 'touch', 'mean', 'great', 'deal', 'friend', 'time', 'even', 'great', 'person', 'cost', 'great']"
0,"['gain', 'right', 'demand', 'tri', 'husband', 'see']"
0,"['know', 'grumpi', 'old', 'peopl', 'mom', 'like', 'better', 'lie', 'alway', 'one', 'play', 'joke']"
0,"['oop', 'lt', 'gt']"
0,"['im', 'done', 'studyn', 'librari']"
0,"['problem', 'babi', 'good', 'time', 'talk', 'call', 'left', 'messag']"
0,"['yo', 'dude', 'guess', 'got', 'arrest', 'day']"
0,"['ha', 'us', 'e', 'thing', 'got', 'tv', 'watch', 'u', 'thk', 'go', 'tonight', 'u', 'alreadi', 'haf', 'smth', 'mind']"
0,"['thank', 'bomb', 'date', 'phone', 'want', 'say']"
0,"['hi', 'elain', 'today', 'meet', 'confirm']"
0,"['sister', 'kid']"
0,"['nice', 'talk', 'pleas', 'dont', 'forget', 'pix', 'want', 'see']"
0,"['damn', 'poor', 'zac', 'stand', 'chanc']"
0,"['fine', 'give', 'call', 'know', 'want', 'question']"
0,"['love', 'aathi', 'love', 'u', 'lot']"
0,"['hello', 'per', 'request', 'lt', 'gt', 'transfer']"
0,"['derek', 'done', 'class']"
0,"['thank', 'wonder']"
0,"['say', 'give', 'call', 'friend', 'got', 'money', 'definit', 'buy', 'end', 'week']"
0,['signific']
1,"['urgent', 'tri', 'contact', 'last', 'weekend', 'draw', 'show', 'prize', 'guarante', 'call', 'claim', 'code', 'valid']"
0,"['well', 'meant', 'oppos', 'drunken', 'night']"
0,"['sorri', 'never', 'hear', 'unless', 'book', 'one', 'kinda', 'joke', 'thet', 'realli', 'look', 'skinni', 'white', 'girl', 'one', 'line', 'much', 'camera', 'someth', 'like', 'cast', 'look']"
0,['pub']
0,"['pattern', 'recent', 'crap', 'weekend']"
0,"['prakesh', 'know']"
0,"['said', 'u', 'mind', 'go', 'bedroom', 'minut', 'ok', 'sed', 'sexi', 'mood', 'came', 'minut', 'latr', 'wid', 'cake', 'n', 'wife']"
1,"['bore', 'speed', 'date', 'tri', 'speedchat', 'txt', 'speedchat', 'like', 'em', 'txt', 'swap', 'get', 'new', 'chatter', 'rcd']"
0,"['hope', 'get', 'away', 'langport', 'still', 'town', 'tonight']"
0,"['great', 'offic', 'today']"
0,"['site', 'simul', 'test', 'give', 'tough', 'question', 'test', 'readi']"
0,"['like', 'call', 'mittelschmertz', 'googl', 'dont', 'paracetamol', 'dont', 'worri', 'go']"
0,"['dunno', 'lei', 'shd', 'b', 'drive', 'lor', 'co', 'go', 'sch', 'hr', 'oni']"
0,"['ah', 'well', 'confus', 'thing', 'doesnt', 'thought', 'friend', 'mayb', 'wrong', 'thing', 'alreadi', 'sort', 'invit', 'may', 'come', 'co', 'money']"
0,"['nvm', 'go', 'wear', 'sport', 'shoe', 'anyway', 'go', 'late', 'leh']"
0,"['spend', 'new', 'year', 'brother', 'famili', 'let', 'plan', 'meet', 'next', 'week', 'readi', 'spoil']"
0,"['escap', 'theatr', 'go', 'watch', 'kavalan', 'minut']"
0,"['could', 'work', 'reach', 'consensu', 'next', 'meet']"
0,"['cool', 'let', 'know', 'kick', 'around', 'lt', 'gt', 'day']"
0,"['come', 'lt', 'gt', 'min']"
0,"['ok', 'ur', 'typic', 'repli']"
0,"['hope', 'thing', 'went', 'well', 'remind', 'still', 'need', 'u', 'c', 'littl', 'thing', 'left', 'loung']"
0,"['that', 'cool', 'like', 'photo', 'sexi']"
0,"['piti', 'mood', 'suggest']"
0,"['yet', 'like', 'keep', 'touch', 'easiest', 'way', 'barcelona', 'way', 'ru', 'hous']"
0,"['got', 'look', 'scrumptiou', 'daddi', 'want', 'eat', 'night', 'long']"
0,"['watch', 'hous', 'entertain', 'get', 'whole', 'hugh', 'lauri', 'thing', 'even', 'stick', 'inde', 'especi', 'stick']"
0,"['ill', 'lt', 'gt', 'ok']"
0,"['apart', 'one', 'told', 'yesterday']"
0,"['happen', 'dear', 'silent', 'tens']"
0,"['hi', 'mom', 'might', 'back', 'later', 'lt', 'gt']"
0,"['noe', 'la', 'u', 'wana', 'pei', 'bf', 'oso', 'rite', 'k', 'lor', 'day', 'den']"
0,"['tell', 'friend', 'come', 'round', 'til', 'like', 'lt', 'gt', 'ish']"
0,"['yeah', 'got', 'v', 'apologet', 'n', 'fallen', 'actin', 'like', 'spoilt', 'child', 'got', 'caught', 'till', 'wo', 'go', 'badli', 'cheer']"
0,"['sir', 'receiv', 'account', 'anoth', 'time', 'sorri', 'delay']"
0,"['k', 'colleg']"
1,"['next', 'month', 'get', 'upto', 'call', 'ur', 'standard', 'network', 'charg', 'activ', 'call', 'c', 'cost', 'min', 'mobcudb']"
0,"['dont', 'gim', 'lip', 'caveboy']"
0,"['garag', 'key', 'bookshelf']"
0,"['swhrt', 'u', 'dey', 'hope', 'ur', 'ok', 'tot', 'u', 'n', 'care']"
0,"['hope', 'know', 'still', 'mad']"
0,"['found', 'diff', 'farm', 'shop', 'buy', 'chees', 'way', 'back', 'call']"
0,"['gon', 'na', 'rip', 'uteru']"
0,"['gon', 'na', 'get', 'rimac', 'access']"
0,"['somewher', 'beneath', 'pale', 'moon', 'light', 'someon', 'think', 'u', 'dream', 'come', 'true', 'goodnit', 'amp', 'sweet', 'dream']"
0,"['got', 'meh']"
0,"['k', 'k', 'special', 'today']"
0,"['join', 'lt', 'gt', 'bu']"
0,"['ìï', 'say', 'like', 'dat', 'dun', 'buy', 'ericsson', 'oso', 'oredi', 'lar']"
0,"['ask', 'sen', 'come', 'chennai', 'search', 'job']"
0,"['k', 'need', 'login', 'anyth']"
1,"['today', 'voda', 'number', 'end', 'select', 'receiv', 'award', 'hava', 'match', 'pleas', 'call', 'quot', 'claim', 'code', 'standard', 'rate', 'app']"
1,"['hello', 'need', 'posh', 'bird', 'chap', 'user', 'trial', 'prod', 'champney', 'put', 'need', 'address', 'dob', 'asap', 'ta', 'r']"
0,"['good', 'day', 'teeth', 'pain', 'maintain', 'stuff']"
0,"['yup', 'remb', 'think', 'book']"
0,"['u', 'free', 'sat', 'rite', 'u', 'wan', 'watch', 'infern', 'affair', 'wif', 'n', 'darren', 'n', 'mayb', 'xy']"
0,"['night', 'worri', 'appt', 'shame', 'miss', 'girl', 'night', 'quizz', 'popcorn', 'hair']"
0,"['dad', 'get', 'back']"
0,"['boo', 'thing', 'back', 'home', 'littl', 'bore', 'alreadi']"
0,"['rememb', 'day']"
0,"['might', 'come', 'kerala', 'prepar', 'take', 'leav', 'finalis', 'plan', 'travel', 'finish', 'urgent', 'work']"
1,"['urgent', 'call', 'landlin', 'complimentari', 'ibiza', 'holiday', 'cash', 'await', 'collect', 'sae', 'cs', 'po', 'box', 'ppm']"
0,"['r', 'u', 'sure', 'understand', 'wine', 'good', 'idea', 'slurp']"
0,"['forgot', 'take', 'year', 'shower', 'sorri', 'phone', 'dead', 'yet']"
0,"['midnight', 'earliest']"
0,"['home', 'alway', 'chat']"
0,"['might', 'ax', 'well', 'im']"
0,"['get', 'headach', 'tri', 'figur', 'u', 'trust', 'math', 'promis']"
1,"['u', 'secret', 'admir', 'look', 'make', 'contact', 'r', 'reveal', 'think', 'ur']"
0,"['miss', 'call', 'caus', 'yell', 'scrappi', 'miss', 'ca', 'wait', 'u', 'come', 'home', 'lone', 'today']"
0,"['think', 'disturb', 'da']"
0,"['hey', 'check', 'da', 'list', 'da']"
0,"['ill', 'call', 'u', 'ninish', 'address', 'icki', 'american', 'freek', 'wont', 'stop', 'callin', 'bad', 'jen', 'k', 'eh']"
0,"['unfortun', 'found', 'pick', 'sister', 'airport', 'even', 'think', 'go', 'tri', 'go', 'one', 'th']"
1,"['natalja', 'invit', 'friend', 'repli', 'see', 'stop', 'send', 'stop', 'frnd']"
0,"['place', 'talk', 'explain']"
0,"['lift', 'hope', 'offer', 'money', 'need', 'especi', 'end', 'month', 'approach', 'hurt', 'studi', 'anyway', 'weekend']"
0,"['time', 'u', 'wrkin']"
0,"['watch', 'tv']"
1,"['prize', 'go', 'anoth', 'custom', 'c', 'polo', 'ltd', 'suit', 'london', 'pleas', 'call', 'back', 'busi']"
0,"['sent', 'type', 'food', 'like']"
0,"['even', 'v', 'good', 'somewhat', 'event', 'laden', 'fill', 'worri', 'head', 'ok', 'throat', 'wreck', 'see', 'six']"
0,"['cours', 'teas', 'know', 'simpli', 'must', 'see', 'grin', 'keep', 'post', 'prey', 'love', 'smile', 'devour', 'kiss']"
1,"['win', 'year', 'suppli', 'cd', 'store', 'ur', 'choic', 'worth', 'enter', 'weekli', 'draw', 'txt', 'music', 'ts', 'cs']"
0,"['peopl', 'mu', 'tabl', 'lambda']"
1,"['congrat', 'nokia', 'video', 'camera', 'phone', 'call', 'call', 'cost', 'ave', 'call', 'vari', 'mobil', 'close', 'post', 'ldn']"
0,"['dear', 'shall', 'mail', 'street', 'shall', 'updat', 'look', 'edukkukaye', 'raksha', 'good', 'one', 'real', 'sens']"
0,"['around', 'still', 'asleep', 'v']"
0,"['good', 'afternoon', 'love', 'goe', 'day', 'hope', 'mayb', 'got', 'lead', 'job', 'think', 'boytoy', 'send', 'passion', 'kiss', 'across', 'sea']"
0,"['play', 'w', 'comput', 'aiyah', 'tok', 'u', 'lor']"
0,"['xma', 'stori', 'peac', 'xma', 'msg', 'love', 'xma', 'miracl', 'jesu', 'hav', 'bless', 'month', 'ahead', 'amp', 'wish', 'u', 'merri', 'xma']"
0,"['point', 'hangin', 'mr', 'right', 'makin', 'u', 'happi']"
0,"['got', 'xma', 'radio', 'time', 'get']"
1,"['show', 'ur', 'colour', 'euro', 'offer', 'get', 'england', 'flag', 'tone', 'ur', 'phone', 'click', 'follow', 'servic', 'messag', 'info']"
0,"['east', 'coast']"
0,"['home', 'lei']"
0,"['thread', 'wishlist', 'section', 'forum', 'ppl', 'post', 'nitro', 'request', 'start', 'last', 'page', 'collect', 'bottom']"
0,"['wan', 'na', 'gym', 'harri']"
0,"['anyway', 'serious', 'hit', 'back', 'otherwis', 'light', 'armand', 'alway', 'shit', 'vomit']"
0,"['come', 'mu', 'sort', 'narcot', 'situat']"
1,"['next', 'amaz', 'xxx', 'video', 'sent', 'enjoy', 'one', 'vid', 'enough', 'text', 'back', 'keyword', 'get', 'next', 'video']"
0,"['sun', 'ah', 'thk', 'mayb', 'dun', 'anythin', 'thk', 'book', 'e', 'lesson', 'e', 'pilat', 'orchard', 'mrt', 'u', 'noe', 'hor']"
0,['ok']
1,"['know', 'u', 'u', 'know', 'send', 'chat', 'let', 'find', 'rcvd', 'ldn', 'year']"
0,"['ard', 'ìä', 'rest', 'ard', 'least', 'price', 'bedrm']"
0,"['time', 'ur', 'flight', 'tmr']"
0,"['bishan', 'lei', 'tot', 'say', 'lavend']"
0,['go']
0,"['yeah', 'probabl', 'swing', 'roommat', 'finish', 'girl']"
0,"['haha', 'kid', 'papa', 'need', 'drug']"
0,"['ye', 'appt']"
0,"['ok', 'prob', 'take', 'ur', 'time']"
1,"['hi', 'ur', 'lookin', 'sauci', 'daytim', 'fun', 'wiv', 'busti', 'marri', 'woman', 'free', 'next', 'week', 'chat', 'sort', 'time', 'janinexx']"
0,"['yup', 'thk', 'r', 'e', 'teacher', 'said', 'make', 'face', 'look', 'longer', 'darren', 'ask', 'cut', 'short']"
0,"['th', 'gower', 'mate', 'r', 'u', 'man', 'good', 'wale', 'ill', 'b', 'back', 'åômorrow', 'c', 'u', 'wk', 'msg', 'åð', 'random']"
0,"['mm', 'ask', 'call', 'radio']"
0,"['u', 'lousi', 'run', 'alreadi', 'come', 'back', 'half', 'dead', 'hee']"
0,"['hope', 'enjoy', 'game', 'yesterday', 'sorri', 'touch', 'pl', 'know', 'fondli', 'bein', 'thot', 'great', 'week', 'abiola']"
0,"['dnt', 'wnt', 'tlk', 'wid', 'u']"
0,"['great', 'never', 'better', 'day', 'give', 'even', 'reason', 'thank', 'god']"
0,"['solihul', 'want', 'anyth']"
0,"['hurri', 'like', 'three', 'day']"
0,"['good', 'afternon', 'love', 'today', 'hope', 'good', 'mayb', 'interview', 'wake', 'miss', 'babe', 'passion', 'kiss', 'across', 'sea']"
0,"['pick', 'rayan', 'macleran']"
0,"['think', 'actual', 'talk', 'call', 'boss', 'morn', 'went', 'place', 'last', 'year', 'told', 'could', 'go', 'get', 'car', 'fix', 'cheaper', 'kept', 'tell', 'today', 'much', 'hope', 'would', 'come', 'back', 'alway', 'regret', 'get', 'number', 'etc']"
0,"['hi', 'kate', 'even', 'hope', 'see', 'tomorrow', 'bit', 'bloodi', 'babyjontet', 'txt', 'back', 'u', 'xxx']"
0,"['expect', 'whenev', 'text', 'hope', 'goe', 'well', 'tomo']"
0,"['life', 'face', 'choic', 'toss', 'coin', 'becoz', 'settl', 'question', 'coin', 'air', 'u', 'know', 'heart', 'hope']"
0,"['hair', 'cream', 'ship']"
0,"['onlin', 'transact']"
0,"['aight', 'plan', 'come', 'later', 'tonight']"
0,"['come', 'back', 'thursday', 'yay', 'gon', 'na', 'ok', 'get', 'money', 'cheer', 'oh', 'yeah', 'everyth', 'alright', 'how', 'school', 'call', 'work']"
0,"['congrat', 'kano', 'whr', 'treat', 'maga']"
0,"['gorgeou', 'keep', 'pix', 'cum', 'thank']"
0,"['that', 'cool', 'sometim', 'slow', 'gentl', 'sonetim', 'rough', 'hard']"
0,"['ranjith', 'cal', 'drpd', 'deeraj', 'deepak', 'hold']"
1,"['review', 'keep', 'fantast', 'nokia', 'game', 'deck', 'club', 'nokia', 'go', 'unsubscrib', 'alert', 'repli', 'word']"
0,"['got', 'outta', 'class', 'gon', 'na', 'go', 'gym']"
0,"['come', 'friday', 'leav', 'pongal', 'get', 'news', 'work', 'place']"
0,"['hi', 'dear', 'call', 'urgnt', 'know', 'what', 'problem', 'want', 'work', 'problem', 'least', 'tell', 'wate', 'repli']"
0,"['friend', 'got', 'say', 'up', 'order', 'gram', 'got', 'lt', 'gt', 'get']"
0,"['telli', 'brdget', 'jone']"
0,"['ye', 'saw', 'messag']"
1,"['new', 'voicemail', 'pleas', 'call']"
0,"['yesterday', 'true', 'true']"
0,['u']
0,"['made', 'day', 'great', 'day']"
0,"['c', 'u']"
1,"['b', 'floppi', 'b', 'snappi', 'happi', 'gay', 'chat', 'servic', 'photo', 'upload', 'call', 'stop', 'text', 'call']"
0,"['thing', 'r', 'good', 'thanx', 'got', 'exam', 'march', 'ive', 'done', 'revis', 'fran', 'still', 'boyf', 'ive', 'got', 'ta', 'interviw', 'exet', 'bit', 'worri', 'x']"
1,"['big', 'brother', 'alert', 'comput', 'select', 'u', 'cash', 'voucher', 'call', 'ntt', 'po', 'box', 'bt', 'landlin', 'cost', 'mobil', 'vari']"
0,"['tell', 'coulda', 'real', 'valentin', 'u', 'never', 'pick', 'noth']"
1,"['gent', 'tri', 'contact', 'last', 'weekend', 'draw', 'show', 'prize', 'guarante', 'call', 'claim', 'code', 'valid']"
0,"['u', 'sure', 'u', 'ca', 'take', 'sick', 'time']"
0,"['sorri', 'uncl', 'keep', 'touch']"
0,['creep']
0,"['kalli', 'home', 'home', 'town', 'durban']"
0,"['ju', 'finish', 'lunch', 'way', 'home', 'lor', 'tot', 'u', 'dun', 'wan', 'stay', 'sch', 'today']"
0,"['rofl', 'true', 'name']"
0,"['buzz', 'hey', 'love', 'think', 'hope', 'day', 'goe', 'well', 'sleep', 'miss', 'babe', 'long', 'moment', 'togeth', 'love', 'smile']"
0,"['one', 'day', 'train']"
0,"['tell', 'shola', 'pleas', 'go', 'colleg', 'medicin', 'visit', 'academ', 'depart', 'tell', 'academ', 'secretari', 'current', 'situat', 'ask', 'transfer', 'ask', 'someon', 'check', 'sagamu', 'thing', 'lautech', 'vital', 'complet', 'medic', 'educ', 'nigeria', 'less', 'expens', 'much', 'less', 'expens', 'unless', 'get', 'citizen', 'rate', 'new', 'zealand']"
0,"['heard', 'anyth', 'answer', 'text', 'guess', 'flake', 'said', 'jb', 'fantast']"
0,"['edison', 'rightli', 'said', 'fool', 'ask', 'question', 'wise', 'man', 'know', 'us', 'speechless', 'viva', 'gm']"
0,"['project', 'w', 'fren', 'lor']"
0,"['captain', 'room']"
1,"['valu', 'custom', 'pleas', 'advis', 'follow', 'recent', 'review', 'mob', 'award', 'bonu', 'prize', 'call']"
1,"['eeri', 'nokia', 'tone', 'rpli', 'tone', 'titl', 'eg', 'tone', 'dracula', 'titl', 'ghost', 'addamsfa', 'munster', 'exorcist', 'twilight']"
0,"['good', 'hear']"
0,"['probabl', 'tomorrow', 'even', 'later', 'tonight', 'someth', 'go']"
0,"['ok', 'thanx']"
0,"['ya', 'ok', 'vikki', 'vl', 'c', 'witin', 'lt', 'gt', 'min', 'il', 'repli', 'u']"
0,['ok']
0,"['hi', 'da', 'today', 'class']"
0,"['meet', 'lunch', 'la']"
0,"['ok', 'set', 'let', 'u', 'noe', 'e', 'detail', 'later']"
0,"['ok', 'ok', 'take', 'care', 'understand']"
0,"['pl', 'dont', 'play', 'other', 'life']"
0,"['eaten', 'day', 'sit', 'stare', 'juici', 'pizza', 'ca', 'eat', 'med', 'ruin', 'life']"
0,"['yeah', 'think']"
0,"['haha', 'thinkin']"
0,"['hi', 'yiju', 'regard', 'textbook', 'intro', 'algorithm', 'second', 'edit', 'sell']"
0,"['sir', 'wait', 'call']"
0,"['happi', 'new', 'year', 'u']"
0,"['hey', 'look', 'like', 'wrong', 'one', 'kappa', 'guy', 'number', 'still', 'phone', 'want', 'text', 'see', 'around']"
0,"['mmmmm', 'sooooo', 'good', 'wake', 'word', 'morn', 'love', 'mmmm', 'fuck', 'love', 'lion', 'devour', 'kiss', 'across', 'sea']"
0,"['da', 'vijay', 'go', 'talk', 'jaya', 'tv']"
0,"['slave', 'want', 'take', 'pictur', 'today', 'bright', 'light', 'cell', 'phone', 'bright', 'light']"
0,"['tell', 'friend', 'plan', 'valentin', 'day', 'lt', 'url', 'gt']"
1,"['fanci', 'shag', 'txt', 'xxuk', 'suzi', 'txt', 'cost', 'per', 'msg', 'tnc', 'websit', 'x']"
